iteration,prior mass,worst L,evidence
409,0.000280201940128712,2.6588917132564573e-136,5.25970525674119e-141
410,0.00027465356997214254,2.9561483728339605e-136,6.899885797763527e-141
411,0.00026921506490565784,3.3586759284467284e-136,8.726503403117301e-141
412,0.00026388424945471793,3.6690081717617945e-136,1.0682383948282554e-140
413,0.0002586589912220635,4.1516894279882085e-136,1.2851748884584527e-140
414,0.0002535372000347304,6.873151192071995e-136,1.6372033405060773e-140
415,0.00024851682710795185,1.1583296206004442e-135,2.2187280072608907e-140
416,0.0002435958642256188,1.2429071848212804e-135,2.83035801952995e-140
417,0.00023877234293696414,2.09655648380098e-135,3.8416365027780465e-140
418,0.00023404433376915794,2.7279851659251136e-135,5.131430390191373e-140
419,0.00022940994545549173,3.1611177012639726e-135,6.596415083477488e-140
420,0.0002248673241788482,4.012013602112609e-135,8.418920918591489e-140
421,0.00022041465283014714,5.212501360349751e-135,1.073987646482095e-139
422,0.0002160501502814794,9.235491344735951e-135,1.4770709016050848e-139
423,0.00021177207067363092,9.9847495775632e-135,1.9042264371775527e-139
424,0.00020757870271771752,1.1648900338114069e-134,2.3927076911723155e-139
425,0.00020346836901064417,1.396736818332128e-134,2.9668131336024094e-139
426,0.00019943942536412282,1.4718109559297992e-134,3.559797473579797e-139
427,0.0001954902601469749,7.965494681626413e-134,6.7055029269853626e-139
428,0.00019161929364045703,1.4082350026816063e-133,1.2156733455671989e-138
429,0.00018782497740635362,1.45219753095812e-133,1.766683012251127e-138
430,0.0001841057936675792,1.805575815795791e-133,2.4382098335743338e-138
431,0.00018046025470104844,4.4426789130587555e-133,4.0578057429083546e-138
432,0.0001768869022425666,6.402663327546451e-133,6.345703017140323e-138
433,0.00017338430690350557,9.702511743681093e-133,9.74410025820054e-138
434,0.0001699510675990275,1.049600892585798e-132,1.3347631296641365e-137
435,0.00016658581098763354,1.3379498432401214e-132,1.7850175852318702e-137
436,0.00016328719092180806,1.5126052937575126e-132,2.283968602598107e-137
437,0.00016005388790954318,1.5449440917024532e-132,2.7834958411463446e-137
438,0.00015688460858652242,1.6469678911668565e-132,3.3054659694617677e-137
439,0.00015377808519875894,1.6956589687546e-132,3.8322263938724737e-137
440,0.0001507330750954765,1.7300995284857702e-132,4.359043448264809e-137
441,0.00014774836023203364,1.784621827036635e-132,4.8917021775428895e-137
442,0.000144822746682688,2.255531657310871e-132,5.55158357530356e-137
443,0.00014195506416301115,2.610775488953022e-132,6.300271098550697e-137
444,0.00013914416556175865,2.8590784248481164e-132,7.103929053078374e-137
445,0.0001363889264820114,4.0988600767531924e-132,8.233262999666994e-137
446,0.00013368824479140023,4.522713036593596e-132,9.45470382864867e-137
447,0.00013104104018123928,5.352261153837764e-132,1.0871556868771136e-136
448,0.0001284462537343878,7.421792209588552e-132,1.2797353452449967e-136
449,0.00012590284750166984,8.423185769432765e-132,1.4939711770981621e-136
450,0.00012340980408667956,9.314493011199331e-132,1.7261855317535965e-136
451,0.00012096612623880994,1.1845167588446176e-131,2.015643268155488e-136
452,0.00011857083645433903,1.2484899842030486e-131,2.314692798673069e-136
453,0.00011622297658541522,1.2863288413914434e-131,2.616704785167292e-136
454,0.00011392160745678613,1.5140594851440452e-131,2.9651457609691476e-136
455,0.00011166580849011478,2.854093020997018e-131,3.608971769724048e-136
456,0.00010945467733573676,2.8918096276973e-131,4.2483888057572275e-136
457,0.000107287329511708,3.859054786163006e-131,5.0847802051170426e-136
458,0.00010516289805000093,7.604175842344445e-131,6.700235245099982e-136
459,0.00010308053314970452,7.657452783703049e-131,8.294796335346016e-136
460,0.00010103940183709342,1.3986073118760603e-130,1.1149537513663078e-135
461,9.903868763242697e-05,2.537908732893995e-130,1.622716756571111e-135
462,9.707759022334712e-05,4.290380422631624e-130,2.464102149650093e-135
463,9.515532514474172e-05,6.049367689147364e-130,3.626950975299276e-135
464,9.32711234649488e-05,7.681125566851207e-130,5.07422994487541e-135
465,9.142423147817327e-05,8.263719174375181e-130,6.600449617287096e-135
466,8.961391040299518e-05,8.286989418139815e-130,8.100660776630732e-135
467,8.783943608684635e-05,2.1195414203351447e-129,1.186173258902906e-134
468,8.610009871634035e-05,2.199206194906429e-129,1.56868941092781e-134
469,8.439520253333736e-05,2.2960654438644577e-129,1.9601447320447687e-134
470,8.272406555663223e-05,2.579547377626459e-129,2.3912224326362016e-134
471,8.1086019309152e-05,3.9043841338420364e-129,3.030778610552329e-134
472,7.948040855055677e-05,5.924149462486009e-129,3.981966421801702e-134
473,7.790659101513453e-05,1.1218078024058783e-128,5.747487212601552e-134
474,7.636393715488688e-05,1.294509926234003e-128,7.744467947435338e-134
475,7.48518298877006e-05,1.549240618867536e-128,1.0087085945845116e-133
476,7.336966435050708e-05,2.4914418692920196e-128,1.3779815222430736e-133
477,7.191684765732902e-05,2.5250500557794795e-128,1.7448250094577364e-133
478,7.049279866211783e-05,2.5845897147415746e-128,2.112883248088827e-133
479,6.909694772628816e-05,5.220787757669385e-128,2.8416273958199194e-133
480,6.77287364908539e-05,6.140832014972618e-128,3.681822931599914e-133
481,6.638761765307784e-05,9.970417179732562e-128,5.018974361622452e-133
482,6.507305474754294e-05,1.046062478453004e-127,6.394089292668668e-133
483,6.378452193155948e-05,1.056337782554977e-127,7.75521519025396e-133
484,6.252150377482026e-05,1.078738259085312e-127,9.117681197847965e-133
485,6.128349505322213e-05,1.3301059809218917e-127,1.07643640028791e-132
486,6.007000054676936e-05,1.4280489467106368e-127,1.2497293554658123e-132
487,5.888053484147942e-05,2.1608784375945692e-127,1.5067584349477376e-132
488,5.771462213521033e-05,2.606442646295963e-127,1.8106468948955472e-132
489,5.657179604733388e-05,3.0153170677898625e-127,2.1552451957244837e-132
490,5.5451599432176945e-05,3.1011588939774835e-127,2.502635965334225e-132
491,5.4353584196157486e-05,3.6489132419949894e-127,2.9032921987965906e-132
492,5.327731111854062e-05,3.867263934778758e-127,3.3195154045006966e-132
493,5.2222349675744776e-05,3.957433977203543e-127,3.73700943033669e-132
494,5.118827786912642e-05,5.54453574882717e-127,4.310354240201666e-132
495,5.017468205617528e-05,5.9237102176183626e-127,4.9107790275730515e-132
496,4.918115678505129e-05,6.9463569262415565e-127,5.600917142419866e-132
497,4.820730463239883e-05,8.332448387441162e-127,6.412374422317379e-132
498,4.725273604437187e-05,1.9033850219041398e-126,8.229285975148079e-132
499,4.631706918080762e-05,2.8072410854842256e-126,1.0855928436871808e-131
500,4.5399929762484854e-05,3.362333159059636e-126,1.3939656714579104e-131
501,4.4500950921407545e-05,3.690958551882556e-126,1.7257750356014865e-131
502,4.361977305405272e-05,4.984660587483866e-126,2.1650122941981544e-131
503,4.275604367752418e-05,6.304422202903701e-126,2.7095437600668263e-131
504,4.19094172885549e-05,6.530815480846311e-126,3.262459832824183e-131
505,4.1079555225300724e-05,6.626946516359975e-126,3.81240498373834e-131
506,4.0266125531871373e-05,1.207174824203188e-125,4.79435683090557e-131
507,3.9468802825543534e-05,1.2308756485240286e-125,5.775761934139782e-131
508,3.86872681666037e-05,1.292047193595697e-125,6.785541596920765e-131
509,3.792120893076764e-05,2.2826213658335156e-125,8.53416477613426e-131
510,3.7170318684126734e-05,2.2895205646492053e-125,1.025334343761312e-130
511,3.643429706057027e-05,2.529400506980547e-125,1.211503690538548e-130
512,3.571284964163521e-05,3.1411039165971337e-125,1.438117821862129e-130
513,3.500568783873448e-05,4.4571683837325546e-125,1.7533117448693754e-130
514,3.431252877771797e-05,6.24554813790401e-125,2.186227573149671e-130
515,3.363309518571897e-05,7.857671981101965e-125,2.7201042030366718e-130
516,3.296711528024157e-05,1.1099691662051597e-124,3.4593213634288126e-130
517,3.231432266044366e-05,1.283087983833035e-124,4.296911729826394e-130
518,3.1674456200573305e-05,3.7273229158389157e-124,6.681900648777894e-130
519,3.1047259945514843e-05,5.633268652075843e-124,1.021506565109809e-129
520,3.0432483008403625e-05,6.02883857950262e-124,1.3921456567342664e-129
521,2.982987947026762e-05,7.736811624090472e-124,1.858368662591135e-129
522,2.923920828165675e-05,9.689106787575701e-124,2.4306762848706348e-129
523,2.86602331662198e-05,1.0225425646138623e-123,3.022702984257138e-129
524,2.8092722526190927e-05,1.1181455645892508e-123,3.6572624892626305e-129
525,2.7536449349747158e-05,1.2181756580694796e-123,4.334900932043419e-129
526,2.699119112020084e-05,1.4659778702898022e-123,5.134237430151716e-129
527,2.645672972698995e-05,1.646012501614915e-123,6.013967565007368e-129
528,2.593285137843091e-05,2.0656944127269152e-123,7.096140142574383e-129
529,2.5419346516199247e-05,2.409714648296581e-123,8.333540331065535e-129
530,2.4916009731503204e-05,2.9355443385038007e-123,9.81110777974071e-129
531,2.4422639682917656e-05,3.468022861028622e-123,1.1522126387182193e-128
532,2.393903901584477e-05,3.627840358752206e-123,1.3276552404708698e-128
533,2.3465014283569705e-05,4.2087518689468686e-123,1.5271604882598418e-128
534,2.30003758698791e-05,4.443140160211548e-123,1.7336058478444139e-128
535,2.254493791321221e-05,4.893613309695691e-123,1.9564795724929834e-128
536,2.2098518232313746e-05,4.9249604846129293e-123,2.1763395012908286e-128
537,2.1660938253359086e-05,5.7983719442337334e-123,2.430064648623737e-128
538,2.123202293852213e-05,7.478260235180388e-123,2.750818682944245e-128
539,2.0811600715958e-05,8.549992849280075e-123,3.110279382604421e-128
540,2.0399503411171922e-05,2.022141608065418e-122,3.9435984891839643e-128
541,1.9995566179747357e-05,2.606207609257419e-122,4.996342775385043e-128
542,1.959962744140579e-05,2.938127401383476e-122,6.159661231775599e-128
543,1.9211528815372642e-05,4.858586933852421e-122,8.045272145266334e-128
544,1.8831115057022737e-05,5.280836802908041e-122,1.0054175120693078e-127
545,1.8458233995780558e-05,5.816424396132197e-122,1.222300962215775e-127
546,1.8092736474249758e-05,6.196490009172134e-122,1.448781136270053e-127
547,1.7734476288548362e-05,6.486457841618303e-122,1.681165095358298e-127
548,1.738331012982519e-05,1.0736346360465542e-121,2.058189246370916e-127
549,1.703909752693454e-05,1.1093222182003694e-121,2.4400319345420956e-127
550,1.670170079024566e-05,1.3224783695747372e-121,2.8862318207782442e-127
551,1.637098495656519e-05,2.219723248544558e-121,3.620329445460579e-127
552,1.6046817735150053e-05,3.7687781634307547e-121,4.8420437908299685e-127
553,1.5729069454789374e-05,4.114118760317371e-121,6.1492979521204206e-127
554,1.541761301193436e-05,5.544003686487433e-121,7.876013619488876e-127
555,1.5112323819855033e-05,5.837415401281081e-121,9.6581134511774e-127
556,1.4813079758803986e-05,6.138556589104121e-121,1.1495040053892583e-126
557,1.4519761127166799e-05,8.832873797709534e-121,1.4085886509660707e-126
558,1.42322505935799e-05,9.182453586571518e-121,1.6725938639972812e-126
559,1.3950433149996304e-05,9.565352213632162e-121,1.9421621747795325e-126
560,1.3674196065680964e-05,9.597650163032145e-121,2.2072848645109977e-126
561,1.3403428842116915e-05,1.3869283892257429e-120,2.5828196137438105e-126
562,1.3138023168804505e-05,1.6238202154664345e-120,3.0137907113679825e-126
563,1.2877872879935594e-05,1.7689824886503792e-120,3.4739920167944233e-126
564,1.2622873911925919e-05,2.0292125319500372e-120,3.9914391183139835e-126
565,1.2372924261788221e-05,3.9651777663298896e-120,4.9825339137419154e-126
566,1.2127923946329785e-05,6.998884324308194e-120,6.697262781054526e-126
567,1.1887774962157688e-05,8.141279219619055e-120,8.652382715507445e-126
568,1.1652381246476234e-05,8.365673305335647e-120,1.0621609639027559e-125
569,1.1421648638660505e-05,9.295839810565672e-120,1.2766463000356647e-125
570,1.119548484259094e-05,1.502133726697671e-119,1.6163745658697327e-125
571,1.0973799389733532e-05,4.631639591465728e-119,2.6431416861761104e-125
572,1.0756503602951294e-05,5.35070421735398e-119,3.805827168925085e-125
573,1.0543510561032177e-05,6.081816516096439e-119,5.101211769082393e-125
574,1.0334735063919507e-05,6.237591092623887e-119,6.403467950230505e-125
575,1.013009359863071e-05,6.358569316206809e-119,7.704694892239447e-125
576,9.929504305851081e-06,9.624480116237824e-119,9.635262552127197e-125
577,9.732886947188948e-06,1.0608329477548412e-118,1.172104427382041e-124
578,9.54016287307923e-06,1.072594860280798e-118,1.3788192787244998e-124
579,9.351254991322629e-06,1.122421224945616e-118,1.5908534947676267e-124
580,9.166087736247617e-06,1.2507579222745183e-118,1.8224529059985237e-124
581,8.98458703848324e-06,1.3111879897359069e-118,2.060434441035863e-124
582,8.806680295330328e-06,1.5863035811241843e-118,2.342648544805467e-124
583,8.632296341719535e-06,2.0114107031128954e-118,2.693406295549359e-124
584,8.46136542174425e-06,2.247481572886605e-118,3.0775703884303673e-124
585,8.29381916075737e-06,2.5388404381342986e-118,3.502943611082059e-124
586,8.12959053802051e-06,3.220387786062364e-118,4.0318234618656874e-124
587,7.968613859894859e-06,3.2572121301622872e-118,4.556158650529789e-124
588,7.810824733562767e-06,4.258531730284889e-118,5.228108651708931e-124
589,7.656160041269817e-06,6.452935879201322e-118,6.2261499938517424e-124
590,7.504557915076858e-06,7.113133228248488e-118,7.304516115148e-124
591,7.355957712112049e-06,7.970983728845139e-118,8.489005915083577e-124
592,7.210299990312828e-06,8.669981292776484e-118,9.751855638231264e-124
593,7.067526484648348e-06,1.0823981388716573e-117,1.1297233406345417e-123
594,6.927580083812657e-06,1.1219469692199294e-117,1.2867357809053826e-123
595,6.79040480737947e-06,1.2950731275820235e-117,1.4643877951826385e-123
596,6.6559457834091735e-06,2.1849344629362994e-117,1.758171950508118e-123
597,6.524149226499366e-06,2.494716712017425e-117,2.08696702361737e-123
598,6.3949624162699644e-06,2.6536766289021054e-117,2.4297870426855447e-123
599,6.268333676274384e-06,2.8640741965864648e-117,2.7924611494531432e-123
600,6.14421235332821e-06,3.47018529668234e-117,3.2231851393457173e-123
601,6.022548797247291e-06,3.749954988257329e-117,3.679417998360485e-123
602,5.903294340986992e-06,4.402060178940741e-117,4.2043832914251774e-123
603,5.7864012811747176e-06,4.604898276817231e-117,4.742663941126612e-123
604,5.6718228590279695e-06,4.741982133796011e-117,5.285992771865028e-123
605,5.559513241650146e-06,4.802273315647196e-117,5.825334250489096e-123
606,5.449427503696814e-06,5.678402274109376e-117,6.450445355230303e-123
607,5.341521609404953e-06,7.904766825748329e-117,7.303416288731312e-123
608,5.235752394978102e-06,1.2800663655241145e-116,8.657332427688517e-123
609,5.132077551320205e-06,1.399289003161676e-116,1.0108043114038531e-122
610,5.030455607111448e-06,1.549503440708642e-116,1.1682678636068227e-122
611,4.930845912219163e-06,1.784072196819475e-116,1.34597875079782e-122
612,4.833208621437263e-06,2.736880528247488e-116,1.613200350769639e-122
613,4.737504678547579e-06,3.219762106052127e-116,1.9213442794856214e-122
614,4.6436958006968855e-06,3.559343634190902e-116,2.2552423116940795e-122
615,4.551744463083231e-06,3.603837186065097e-116,2.5866199614945933e-122
616,4.461613883945555e-06,3.9151223863681893e-116,2.939492209572839e-122
617,4.373268009850434e-06,4.697241090858176e-116,3.354474079580223e-122
618,4.286671501270272e-06,4.7691708571184263e-116,3.767467624628939e-122
